,행정구,사업장명,업태구분명,지번주소,도로명주소,X,Y
2815,영등포구,에이스,룸살롱,서울특별시 영등포구 영등포동3가 13 지하1층 ,"서울특별시 영등포구 영등포로50길 5 (영등포동3가,지하1층)",191925.5829,446245.8064
2816,영등포구,라이브위더스,단란주점,서울특별시 영등포구 영등포동1가 139-5 진영빌딩 ,"서울특별시 영등포구 경인로 872, 진영빌딩 지하1층 (영등포동1가)",191943.16676686,446105.56264026
2817,영등포구,궁전노래바,룸살롱,서울특별시 영등포구 당산동5가 32-1 ,서울특별시 영등포구 양평로 51 (당산동5가),191157.1845,448006.5471
2818,영등포구,비엠더블(BMW),룸살롱,서울특별시 영등포구 여의도동 35-2번지 백상빌딩 008호 ,"서울특별시 영등포구 국제금융로6길 30 (여의도동,백상빌딩 008호)",193437.2338,446618.3987
2819,용산구,니키타,단란주점,서울특별시 용산구 한남동 32-17번지 (지상2층) ,"서울특별시 용산구 독서당로 89 (한남동,(지상2층))",200837.136549128,448057.231929995
2820,용산구,프리즘(prizm),관광호텔나이트(카바레),서울특별시 용산구 이태원동 127-2,"서울특별시 용산구 이태원로 192, 지하1층 (이태원동)",199520.2804,448012.0475
2821,용산구,클럽비치,단란주점,서울특별시 용산구 이태원동 123-18 ,"서울특별시 용산구 이태원로 183-4, 지하1층 (이태원동)",199450.074975095,448064.121023545
2822,용산구,2,룸살롱,서울특별시 용산구 한강로2가 115-1번지 (지하1층) ,"서울특별시 용산구 한강대로 132 (한강로2가,(지하1층))",197285.3808,447648.1487
2823,용산구,스카이,카바레,서울특별시 용산구 원효로2가 90-1번지 (지하1층) ,"서울특별시 용산구 새창로 132 (원효로2가,(지하1층))",196506.9751,448157.3695
2824,용산구,연예인,단란주점,서울특별시 용산구 원효로2가 91-20 (지하1층) ,"서울특별시 용산구 원효로41길 62 (원효로2가,(지하1층))",196462.058466037,448131.243385786
2825,용산구,퀸,기타,서울특별시 용산구 동자동 43-33 (지상1층),"서울특별시 용산구 한강대로 353-4 (동자동,(지상1층))",197419.9582,449748.571
2826,용산구,만다라,단란주점,서울특별시 용산구 이태원동 124-5 (지하1층) ,"서울특별시 용산구 이태원로 195 (이태원동,(지하1층))",199547.510122734,448064.05638962
2827,용산구,그랜드올아프리클럽,스텐드바,서울특별시 용산구 이태원동 136-2 (지상1층),"서울특별시 용산구 우사단로14길 16 (이태원동,(지상1층))",199627.3277,447981.3392
2828,용산구,유랑,단란주점,서울특별시 용산구 한강로3가 40-140번지 ,"서울특별시 용산구 한강대로15길 8-3, 지하1층 (한강로3가)",196740.462432575,447094.658430191
2829,용산구,팡팡노래뱅크,룸살롱,서울특별시 용산구 갈월동 98-31번지 (지하1층) ,"서울특별시 용산구 한강대로77길 21 (갈월동,(지하1층))",197416.2764,448819.0779
2830,용산구,킹크럽,카바레,서울특별시 용산구 이태원동 136-46 (지상1층),"서울특별시 용산구 우사단로 40 (이태원동,(지상1층))",199563.5296,447939.0851
2831,용산구,명성,단란주점,서울특별시 용산구 남영동 88-3번지 2층호,서울특별시 용산구 한강대로 264 (남영동),197561.270198022,448842.396934747
2832,용산구,그랜드하얏트서울제이제이마호니즈앤드헬리콘,비어(바)살롱,서울특별시 용산구 한남동 747-7 (지하2층),"서울특별시 용산구 소월로 322 (한남동,(지하2층))",199737.0974,448587.7533
2833,용산구,황제,룸살롱,서울특별시 용산구 원효로2가 94-2번지 지하1층 ,"서울특별시 용산구 원효로 166 (원효로2가, 94-2 지하1층)",196534.2845,448086.812
2834,용산구,오페라,간이주점,서울특별시 용산구 한강로1가 243-13 (지하1층) ,"서울특별시 용산구 한강대로 166-1 (한강로1가,(지하1층))",197501.0655,447922.4846
2835,용산구,팔팔노래,비어(바)살롱,서울특별시 용산구 원효로2가 84-1번지 지하1층 ,"서울특별시 용산구 새창로 131-6 (원효로2가, 84-1 지하1층)",196546.598,448172.2664
2836,용산구,케이크샵,비어(바)살롱,서울특별시 용산구 이태원동 34-16번지 (지하) ,"서울특별시 용산구 이태원로 134 (이태원동,(지하))",198943.2228,447962.2081
2837,용산구,그랜드 하얏트 서울 파리스빠,단란주점,서울특별시 용산구 한남동 747-7 (지층) ,"서울특별시 용산구 소월로 322 (한남동,(지층))",199737.097413554,448587.753314794
2838,용산구,펌킨,비어(바)살롱,서울특별시 용산구 이태원동 108-9번지 해밀튼호텔 지하2층 ,"서울특별시 용산구 이태원로 지하 179 (이태원동, 해밀튼호텔 지하2층)",199387.8964,448055.0489
2839,용산구,여보클럽,단란주점,서울특별시 용산구 이태원동 126-15 (지상2층) ,"서울특별시 용산구 우사단로 46 (이태원동,(지상2층))",199562.755451973,447997.661774591
2840,용산구,왕소라,단란주점,서울특별시 용산구 이태원동 132-4 (지하1층) ,"서울특별시 용산구 우사단로 37 (이태원동,(지하1층))",199525.849355791,447933.629907925
2841,용산구,케이제이노래주점(KJ노래주점),단란주점,서울특별시 용산구 한강로3가 63-46번지 (지하1층) ,,,
2842,용산구,맘마미아,단란주점,서울특별시 용산구 한남동 657-201 지하 ,"서울특별시 용산구 한남대로21길 14 (한남동,지하)",200477.785288312,448010.408774762
2843,용산구,아스피린,단란주점,서울특별시 용산구 이태원동 99-11번지 (지하1층) ,"서울특별시 용산구 보광로 107 (이태원동,(지하1층))",199444.962529515,447786.011999728
2844,용산구,슈라이브,단란주점,서울특별시 용산구 한남동 657-70번지 지하1층 ,"서울특별시 용산구 대사관로31길 19 (한남동, 657-70 지하1층)",200439.150208442,447992.524198243
2845,용산구,탈렌트,단란주점,서울특별시 용산구 한강로1가 231-25번지 지하1층 ,"서울특별시 용산구 한강대로62길 16 (한강로1가, 지하1층)",197591.825655577,447996.065576274
2846,용산구,파라다이스,단란주점,서울특별시 용산구 한남동 639-8번지 (지하1층) ,"서울특별시 용산구 대사관로 58 (한남동,(지하1층))",200335.901369821,447885.892491197
2847,용산구,보스톤,단란주점,서울특별시 용산구 이촌동 302-65번지 ,"서울특별시 용산구 이촌로54길 13 (이촌동, 302-65 지상2층)",197080.043379189,446496.72306011
2848,용산구,귀족,단란주점,서울특별시 용산구 한남동 739-14번지 (지상2층) ,서울특별시 용산구 이태원로 261 (한남동),199968.599426924,448331.758724647
2849,용산구,썸씽,단란주점,서울특별시 용산구 남영동 18-2 지하1층 ,"서울특별시 용산구 한강대로 298 (남영동, 18-2 지하1층)",197491.15542442,449183.696265038
2850,용산구,샤방샤방,단란주점,서울특별시 용산구 원효로2가 91-1 지하1층 ,"서울특별시 용산구 원효로41길 60 (원효로2가, 지하1층)",196455.434861684,448127.030156873
2851,용산구,팡파르,단란주점,서울특별시 용산구 한강로3가 40-137번지 지하1층 ,"서울특별시 용산구 한강대로 57 (한강로3가, 40-137 지하1층)",196803.753932819,447100.47859202
2852,용산구,퓨전,단란주점,서울특별시 용산구 이태원동 36-23 (지층) ,"서울특별시 용산구 녹사평대로26길 24 (이태원동,(지층))",199195.235679324,447633.288669265
2853,용산구,애가,단란주점,서울특별시 용산구 이태원동 130-34번지 (지상5층) ,"서울특별시 용산구 보광로 123 (이태원동,(지상5층))",199399.509258448,447940.397728703
2854,용산구,리더스,단란주점,서울특별시 용산구 동빙고동 7-22번지 (지층) ,"서울특별시 용산구 장문로 14 (동빙고동,(지층))",199237.431465378,447381.501033953
2855,용산구,(주)아울라운지,단란주점,서울특별시 용산구 이태원동 123-5번지 (지하1층) ,"서울특별시 용산구 이태원로27가길 9 (이태원동,(지하1층))",199467.996112757,448078.451261637
2856,용산구,보스노래,단란주점,서울특별시 용산구 남영동 127-1번지 (지층) ,"서울특별시 용산구 한강대로 258 (남영동,(지층))",197573.417262303,448795.649603715
2857,용산구,레이디(LADY),단란주점,서울특별시 용산구 한남동 736-19번지 (지하1층) ,"서울특별시 용산구 우사단로14길 25 (한남동,(지하1층))",199663.594247016,448016.075783784
2858,용산구,일번가,단란주점,서울특별시 용산구 한강로2가 225-1번지 (지하1층) ,,,
2859,용산구,도쿄라이브러리,단란주점,서울특별시 용산구 한남동 627-5번지 (지층) ,"서울특별시 용산구 대사관로34길 25 (한남동,(지층))",200456.671521617,447756.517428719
2860,용산구,태평양단란주점,단란주점,서울특별시 용산구 원효로2가 2-3번지 (지하1층) ,"서울특별시 용산구 원효로 214 (원효로2가,(지하1층))",196902.372847396,448360.856335938
2861,용산구,보보스,단란주점,서울특별시 용산구 원효로3가 51-37번지 e테크밸리 (지하1층) ,"서울특별시 용산구 원효로 128 (원효로3가,e테크밸리 (지하1층))",196189.205036161,447894.643407414
2862,용산구,세븐,비어(바)살롱,서울특별시 용산구 이태원동 22-76번지 ,"서울특별시 용산구 장문로 23, 지하3층 (이태원동, 캐피탈관광호텔)",199337.6286,447413.4872
2863,용산구,옛정노래,단란주점,서울특별시 용산구 한강로3가 40-454번지 지상2층 ,"서울특별시 용산구 한강대로11길 6 (한강로3가,지상2층)",196682.867153403,446985.699396869
2864,용산구,놀아줘,단란주점,서울특별시 용산구 한강로2가 116-5번지 (지상2층) ,"서울특별시 용산구 한강대로42길 3 (한강로2가,(지상2층))",197280.938307684,447630.235001918
2865,용산구,데이앤나이트,관광호텔나이트(디스코),서울특별시 용산구 이태원동 116-1번지 해밀턴관광호텔 별관2층 ,"서울특별시 용산구 이태원로27가길 26 (이태원동, 116-1 해밀턴관광호텔 별관2층)",199357.144,448100.8023
2866,용산구,글램,비어(바)살롱,서울특별시 용산구 이태원동 116-1번지 해밀턴호텔 별관 2층 ,"서울특별시 용산구 이태원로27가길 26 (이태원동, 해밀턴호텔 별관2층)",199357.144,448100.8023
2867,용산구,화,단란주점,서울특별시 용산구 한남동 28-11번지 (지하1층) ,"서울특별시 용산구 독서당로 86 (한남동,(지하1층))",200824.55933234,448002.737790969
2868,용산구,칼라,간이주점,서울특별시 용산구 원효로2가 84-10번지 (지하1층) ,"서울특별시 용산구 원효로 171 (원효로2가,(지하1층))",196549.8958,448153.5244
2869,용산구,싸이티로스,스텐드바,서울특별시 용산구 이촌동 302-48 ,"서울특별시 용산구 이촌로62길 9 (이촌동, 302-48 지하1층)",197228.8424,446427.3149
2870,용산구,세븐틴가요주점,단란주점,"서울특별시 용산구 서계동 264-15번지 ,14(지층) ","서울특별시 용산구 만리재로 142-1 (서계동,,14(지층))",196680.24199525,449963.615091234
2871,용산구,사랑방,단란주점,"서울특별시 용산구 이태원동 635번지 ,636,638,639 (지층) ","서울특별시 용산구 녹사평대로52길 5 (이태원동,,636,638,639 (지층))",198826.885276993,448543.41488663
2872,용산구,백악관,룸살롱,서울특별시 용산구 동자동 43-172번지 (지상1층) ,"서울특별시 용산구 한강대로 353 (동자동,(지상1층))",197417.9907,449729.1634
2873,용산구,메카,카바레,서울특별시 용산구 이태원동 34-69번지 (지하1층) ,"서울특별시 용산구 녹사평대로 140 (이태원동,(지하1층))",199118.1768,447688.4883
2874,용산구,딜라일라,단란주점,서울특별시 용산구 한남동 642-15번지 지하1층 ,"서울특별시 용산구 대사관로24길 30 (한남동, 642-15 지하1층)",200405.078164751,447785.598172611
2875,용산구,올레올레,단란주점,서울특별시 용산구 남영동 89-8 지상2층 ,서울특별시 용산구 한강대로 262 (남영동),197562.22366909,448824.104903226
2876,용산구,궁,단란주점,서울특별시 용산구 청파동3가 21-15번지 (지층) ,"서울특별시 용산구 청파로47길 9 (청파동3가,(지층))",197271.536594566,449162.414647636
2877,용산구,탈렌트,룸살롱,서울특별시 용산구 남영동 62-9 (지하1층),"서울특별시 용산구 한강대로 280-1 (남영동,(지하1층))",197544.9598,449011.99
2878,용산구,울리불리,단란주점,서울특별시 용산구 보광동 71-10번지 지하1층 ,"서울특별시 용산구 장문로 111-3 (보광동, 71-10 지하1층)",200092.088271507,447148.902602784
2879,용산구,발렌타인,단란주점,서울특별시 용산구 한강로2가 2-36번지 (지상2층) ,"서울특별시 용산구 새창로 213-12 (한강로2가,(지상2층))",197105.426566714,447582.719757807
2880,용산구,샤인,단란주점,서울특별시 용산구 한남동 87-7번지 지하1층 ,"서울특별시 용산구 대사관로34길 13, 지하1층 (한남동)",200480.927496779,447816.16208733
2881,용산구,타임(Time),단란주점,서울특별시 용산구 한남동 642-1번지 지하1층 ,"서울특별시 용산구 대사관로24길 14 (한남동, 642-1 지하1층)",200353.123663853,447844.237876916
2882,용산구,황금노래클럽,간이주점,서울특별시 용산구 남영동 61-6 (지상2층),"서울특별시 용산구 한강대로 280-2 (남영동,(지상2층))",197523.5381,449015.375
2883,용산구,벤츠,단란주점,서울특별시 용산구 한강로2가 175-1번지 (지상2층) ,"서울특별시 용산구 한강대로 116 (한강로2가,(지상2층))",,
2884,용산구,스타노래짱,단란주점,서울특별시 용산구 청파동2가 82-2번지 (지상2층) ,"서울특별시 용산구 청파로47길 25 (청파동2가,(지상2층))",197194.775650635,449158.997429211
2885,용산구,메이드,관광호텔나이트(디스코),서울특별시 용산구 한남동 737-25 지하1층,"서울특별시 용산구 이태원로 221, 지하1층 (한남동, 임피리얼팰리스 부티크호텔)",199774.4717,448110.5665
2886,용산구,뉴욕,단란주점,서울특별시 용산구 갈월동 66-2 지하 1층 ,"서울특별시 용산구 한강대로 306, 지하 1층 (갈월동)",197482.524662916,449247.279188607
2887,용산구,리스본,단란주점,서울특별시 용산구 한남동 739-12번지 (지하1층) ,서울특별시 용산구 이태원로 261 (한남동),199982.444718778,448351.347959713
2888,용산구,샵노래바,단란주점,서울특별시 용산구 청파동3가 24-24 (지층) ,"서울특별시 용산구 청파로45길 20 (청파동3가,(지층))",197240.442385697,449136.673546798
2889,용산구,팔팔노래,단란주점,서울특별시 용산구 한강로2가 222-5번지 (지상3층) ,"서울특별시 용산구 한강대로 80 (한강로2가,(지상3층))",196970.741492833,447235.419074425
2890,용산구,청춘노래,단란주점,서울특별시 용산구 용문동 8-24번지 ,"서울특별시 용산구 새창로 115 (용문동, 8-24 지하1층)",196458.889743506,448322.019127954
2891,용산구,애플,단란주점,서울특별시 용산구 원효로2가 65-7번지 ,"서울특별시 용산구 원효로54길 11 (원효로2가, 65-7 지하1층)",196626.77761415,448100.96777991
2892,용산구,우미가라오케,단란주점,서울특별시 용산구 이태원동 36-25번지 지하1층호,서울특별시 용산구 녹사평대로26길 18 (이태원동),199187.749249839,447605.305447953
2893,용산구,아로마,단란주점,서울특별시 용산구 청파동3가 18-2번지 (지상2층) ,,197312.700412284,449142.82137281
2894,용산구,추까추까,단란주점,서울특별시 용산구 신계동 25-8번지 (지하1층) ,"서울특별시 용산구 새창로45길 25 (신계동,(지하1층))",196724.128253572,448063.37525228
2895,용산구,1차원,단란주점,서울특별시 용산구 한남동 644-5 (지층) ,"서울특별시 용산구 대사관로24길 6 (한남동,(지층))",200312.987736585,447877.773387698
2896,용산구,엘피,단란주점,서울특별시 용산구 한남동 657-174 (지층) ,"서울특별시 용산구 대사관로31길 29 (한남동,(지층))",200444.209953462,448044.602527879
2897,용산구,아리랑,단란주점,서울특별시 용산구 원효로3가 32-3번지 지하1층 ,"서울특별시 용산구 원효로41길 21-1 (원효로3가, 32-3 지하1층)",196275.380963387,448059.235741186
2898,용산구,체리바,단란주점,서울특별시 용산구 보광동 260-13번지 (지하1층) ,"서울특별시 용산구 보광로 39 (보광동,(지하1층))",199871.614228946,447266.996786201
2899,용산구,포인트2,단란주점,"서울특별시 용산구 남영동 65-1번지 ,2,3(지상2층) ",,,
2900,용산구,블랙다이아(Black dia),단란주점,서울특별시 용산구 이태원동 131-36 지하1층 ,"서울특별시 용산구 보광로60길 10 (이태원동, 131-36 지하1층)",199462.55857419,447958.068967697
2901,용산구,스카이노래주점,단란주점,서울특별시 용산구 신계동 25-10번지 (지하1층) ,"서울특별시 용산구 원효로58길 31 (신계동,(지하1층))",196721.750385162,448075.116591394
2902,용산구,오엑스,단란주점,서울특별시 용산구 서계동 237-7번지 (지하1층) ,"서울특별시 용산구 만리재로 164 (서계동,(지하1층))",196820.315516227,450108.517350234
2903,용산구,드림,단란주점,서울특별시 용산구 동자동 43-24번지 (지상2층) ,"서울특별시 용산구 한강대로 363 (동자동,(지상2층))",197438.591644015,449834.071482352
2904,용산구,더클럽바,단란주점,서울특별시 용산구 이촌동 302-46번지 (지하1층) ,"서울특별시 용산구 이촌로64길 26 (이촌동,(지하1층))",197270.759671231,446402.782373614
2905,용산구,타임,단란주점,서울특별시 용산구 보광동 260-16 (지층) ,"서울특별시 용산구 보광로 37-1 (보광동,(지층))",199879.703920155,447259.945463222
2906,용산구,아라,단란주점,서울특별시 용산구 한남동 76-42번지 (지하1층) ,"서울특별시 용산구 한남대로 59 (한남동,(지하1층))",200524.309913718,447971.919001944
2907,용산구,대월,단란주점,서울특별시 용산구 원효로2가 83-2번지 (지하1층) ,"서울특별시 용산구 새창로 131 (원효로2가,(지하1층))",196522.360946947,448196.611004379
2908,용산구,무쏘,단란주점,서울특별시 용산구 한남동 683-105번지 지하1층 ,"서울특별시 용산구 이태원로 234-1 (한남동, 지하1층)",199901.931878237,448173.3740772
2909,용산구,하몬드,단란주점,서울특별시 용산구 한남동 657-160 ,"서울특별시 용산구 대사관로31길 17 (한남동, 657-160 지하1층)",200438.387740772,447981.442737229
2910,용산구,올리버마차,단란주점,서울특별시 용산구 한강로3가 63-52번지 (지하1층) ,,,
2911,용산구,넘버원,단란주점,서울특별시 용산구 한남동 76-22 ,"서울특별시 용산구 한남대로 55 (한남동, 76-22 지하1층)",200557.868951368,447928.158148391
2912,용산구,시즈카(SIZUKA),단란주점,서울특별시 용산구 한남동 642-1번지 지상2층 ,"서울특별시 용산구 대사관로24길 14 (한남동, 지상2층)",200353.123663853,447844.237876916
2913,용산구,뉴서울가요주점,단란주점,서울특별시 용산구 동자동 11-12번지 (지상3층) ,"서울특별시 용산구 후암로 101 (동자동,(지상3층))",197663.205610751,450126.78977162
2914,용산구,모리(森),단란주점,서울특별시 용산구 보광동 217-10번지 (지하1층) ,"서울특별시 용산구 장문로 83-1 (보광동,(지하1층))",199840.458083307,447108.88156881
2915,용산구,백치아다다,단란주점,서울특별시 용산구 한강로3가 63-132번지 (지하1층) ,,,
2916,용산구,힐탑,단란주점,서울특별시 용산구 원효로3가 39-0번지 (지하1층) ,"서울특별시 용산구 원효로41길 16 (원효로3가,(지하1층))",196267.449545722,448018.025091654
2917,용산구,호박,단란주점,서울특별시 용산구 한남동 657-98번지 ,"서울특별시 용산구 대사관로31길 12 (한남동, 657-98 지하1층)",200458.438697132,447958.481115135
2918,용산구,희(熙),단란주점,서울특별시 용산구 이태원동 36-24번지 (지하1층) ,"서울특별시 용산구 녹사평대로26길 22 (이태원동,(지하1층))",199192.137627978,447621.574176456
2919,용산구,지오,단란주점,서울특별시 용산구 한강로2가 199-1번지 (지하1층) ,,,
2920,용산구,파티스테이션(P.S),단란주점,서울특별시 용산구 한남동 28-12번지 (지하1층) ,"서울특별시 용산구 독서당로 84 (한남동,(지하1층))",200805.532884219,447989.262575781
2921,용산구,빙고,단란주점,서울특별시 용산구 원효로3가 37-2 지하1층 ,"서울특별시 용산구 원효로41길 15 (원효로3가, 37-2 지하1층)",196247.969298964,448034.54219065
2922,용산구,발리,단란주점,서울특별시 용산구 한강로1가 243-7번지 지하1층 ,"서울특별시 용산구 한강대로 168-2 (한강로1가, 243-7 지하1층)",197515.866715421,447940.361067036
2923,용산구,제우스,단란주점,서울특별시 용산구 한남동 6391 ,"서울특별시 용산구 대사관로 66 (한남동, 639-1 지하1층)",200400.870044998,447878.777727051
2924,용산구,더볼트(THE VAULT),단란주점,서울특별시 용산구 이태원동 131-3 (지하1층) ,"서울특별시 용산구 보광로 124 (이태원동,(지하1층))",199426.149287344,447955.380979937
2925,용산구,캐치미,단란주점,서울특별시 용산구 이태원동 128-15번지 (지하1층) ,"서울특별시 용산구 보광로59길 10 (이태원동,(지하1층))",199356.506315848,447974.131138483
2926,용산구,아미띠에,단란주점,서울특별시 용산구 한강로3가 98-3번지 (지하1층) ,,197094.624370152,447135.584422675
2927,용산구,궁,단란주점,서울특별시 용산구 한남동 638-4번지 지하1층 ,"서울특별시 용산구 대사관로 60 (한남동, 638-4 지하1층)",200347.417101715,447889.426011757
2928,용산구,블라인드피그,단란주점,서울특별시 용산구 한남동 638-5번지 (지하1층) ,"서울특별시 용산구 대사관로 62 (한남동,(지하1층))",200367.885195132,447882.634228033
2929,용산구,팡팡,단란주점,서울특별시 용산구 한강로2가 93-3 (지하1층) ,"서울특별시 용산구 한강대로 144 (한강로2가,(지하1층))",197360.94645124,447743.445553705
2930,용산구,곰,단란주점,서울특별시 용산구 동빙고동 7-19번지 (지하1층) ,"서울특별시 용산구 장문로 18 (동빙고동,(지하1층))",199254.608612617,447354.661580526
2931,은평구,대서양,단란주점,서울특별시 은평구 응암동 578-96 지하1층 ,"서울특별시 은평구 응암로21길 1, 지하1층 (응암동)",192662.309047183,454609.479448172
2932,은평구,로미오,단란주점,서울특별시 은평구 불광동 310-20 (지층) ,"서울특별시 은평구 연서로 253-11 (불광동,(지층))",193129.151322834,457546.448707624
2933,은평구,태양노래팡단란주점,단란주점,서울특별시 은평구 대조동 219-6 지하1층 ,"서울특별시 은평구 연서로 198, 지하1층 (대조동)",192774.953567054,457097.383687563
2934,은평구,남행열차,단란주점,서울특별시 은평구 갈현동 424-8 ,서울특별시 은평구 갈현로 302 (갈현동),192619.839419834,457945.538981549
2935,은평구,소나무,단란주점,서울특별시 은평구 응암동 591-12 (지층) ,"서울특별시 은평구 응암로13길 26 (응암동,(지층))",192370.943555733,454068.927475403
2936,은평구,아마존,단란주점,서울특별시 은평구 응암동 109-1번지 지층 ,"서울특별시 은평구 응암로 323 (응암동,지층)",193030.130167261,455321.511069497
2937,은평구,홀릭,단란주점,서울특별시 은평구 녹번동 117-111번지 지층 ,"서울특별시 은평구 진흥로 196 (녹번동, 지층)",193858.186307928,456241.208802232
2938,은평구,길라이브,단란주점,서울특별시 은평구 응암동 98-15 지층 ,"서울특별시 은평구 은평로 154 (응암동, 지층)",193281.894463081,455387.644374064
2939,은평구,복 노래밤,단란주점,서울특별시 은평구 갈현동 456-4 지하1층 ,"서울특별시 은평구 연서로27길 6, 지하1층 (갈현동)",192766.492541251,457278.774715822
2940,은평구,미래노래바,룸살롱,서울특별시 은평구 불광동 281-100 (지하1층) ,"서울특별시 은평구 통일로 724 (불광동,(지하1층))",193784.757,456445.0745
2941,은평구,스타관광메들리,단란주점,서울특별시 은평구 역촌동 45-59번지 (지하1층) ,"서울특별시 은평구 역말로 41 (역촌동,(지하1층))",192402.964324754,455963.016317226
2942,은평구,썸,단란주점,서울특별시 은평구 응암동 602-32번지 지하1층 ,"서울특별시 은평구 응암로 174, 지하1층 (응암동)",192582.934744207,453912.820777196
2943,은평구,호프랜드,단란주점,서울특별시 은평구 대조동 4-1번지 지층동 ,"서울특별시 은평구 통일로 749, 지층동 (대조동)",193586.350080426,456625.141601694
2944,은평구,아리조나메들리,단란주점,서울특별시 은평구 역촌동 20-49번지 (지층) ,"서울특별시 은평구 역말로 54 (역촌동,(지층))",192555.254305767,455943.377640928
2945,은평구,현라이브,단란주점,서울특별시 은평구 녹번동 155-30번지 ,서울특별시 은평구 서오릉로 23 (녹번동),193341.880490799,455654.701329029
2946,은평구,뉴노래팡,단란주점,서울특별시 은평구 갈현동 456-17번지 ,서울특별시 은평구 연서로29길 7-23 (갈현동),192789.3808606,457319.490501303
2947,은평구,잼,단란주점,서울특별시 은평구 갈현동 425-4번지 ,서울특별시 은평구 통일로87길 21 (갈현동),192621.016777444,457890.660078399
2948,은평구,공원벤치,단란주점,서울특별시 은평구 불광동 320-17번지 (지하1층) ,"서울특별시 은평구 연서로 260, 지하1층 (불광동)",193188.491542534,457513.351434778
2949,은평구,연애인,단란주점,서울특별시 은평구 대조동 9-8번지 지층 ,"서울특별시 은평구 통일로67길 7, 지층 (대조동)",193618.317450051,456508.816506821
2950,은평구,벤츠,룸살롱,서울특별시 은평구 갈현동 395-28,서울특별시 은평구 통일로 863-8 (갈현동),192841.2925,457500.73
2951,은평구,블루 노래밤,단란주점,서울특별시 은평구 녹번동 131-77 (지층) ,"서울특별시 은평구 진흥로 168 (녹번동,(지층))",193571.313403468,456247.361459174
2952,은평구,선라이브,단란주점,서울특별시 은평구 대조동 220-28번지 (지층) ,"서울특별시 은평구 연서로 178-1 (대조동,(지층))",192702.162543506,456937.829364775
2953,은평구,앵콜7080,단란주점,서울특별시 은평구 녹번동 79-26 지층 ,"서울특별시 은평구 은평로 201-2, 지층 (녹번동)",193739.744209304,455484.700619842
2954,은평구,레인보우 7090,단란주점,서울특별시 은평구 응암동 125-12번지 (지하1층) ,"서울특별시 은평구 응암로21길 12 (응암동,(지하1층))",192568.810259524,454659.413452947
2955,은평구,씨씨알 크럽,단란주점,서울특별시 은평구 녹번동 156-40번지 ,"서울특별시 은평구 은평로11길 12-7, 지층 (녹번동)",193196.620023035,455520.343084969
2956,은평구,애몽,단란주점,서울특별시 은평구 대조동 2-1번지 (지층) ,"서울특별시 은평구 통일로71길 28 (대조동,(지층))",193533.212814747,456681.541718222
2957,은평구,디바노래밤,룸살롱,서울특별시 은평구 대조동 198-5 지층,"서울특별시 은평구 연서로 220 (대조동, 지층)",192884.9471,457304.5887
2958,은평구,바나나7080,단란주점,서울특별시 은평구 녹번동 156-7 (지층) ,"서울특별시 은평구 은평로13길 11-6 (녹번동,(지층))",193320.178341956,455556.173216962
2959,은평구,쉘부르,단란주점,서울특별시 은평구 녹번동 155-1번지 (지층) ,"서울특별시 은평구 서오릉로 29 (녹번동,(지층))",193314.982945046,455685.411947507
2960,은평구,환희중년메들리,단란주점,서울특별시 은평구 불광동 281-178번지 진우빌딩 지하1층 ,"서울특별시 은평구 통일로 712-1, 지하1층 (불광동)",193846.493626916,456367.509113467
2961,은평구,열린,단란주점,서울특별시 은평구 대조동 15-120 지하1층 ,"서울특별시 은평구 통일로 707 (대조동, 지하1층)",193826.37983336,456291.782984711
2962,은평구,갈무리,룸살롱,서울특별시 은평구 불광동 281-171번지 (2층) ,"서울특별시 은평구 통일로 722 (불광동,(2층))",193795.8626,456429.0325
2963,은평구,선화,단란주점,서울특별시 은평구 응암동 85-2 지하1층 ,"서울특별시 은평구 은평로13길 11-3 (응암동, 지하1층)",193335.23600798,455531.561127356
2964,은평구,정거장,단란주점,서울특별시 은평구 대조동 186-39번지 ,"서울특별시 은평구 통일로 825, 지층 (대조동)",193105.199725994,457192.152290266
2965,은평구,포시즌,단란주점,서울특별시 은평구 응암동 74-6번지 ,서울특별시 은평구 은평로 204 (응암동),193780.199552365,455421.910310391
2966,은평구,싸이판,단란주점,서울특별시 은평구 응암동 601-32 지층 ,"서울특별시 은평구 응암로 184-1 (응암동, 지층)",192607.584778615,454022.963515552
2967,은평구,타임노래바,단란주점,서울특별시 은평구 대조동 185-10 (지층) ,"서울특별시 은평구 통일로 833-4 (대조동,(지층))",193019.985847567,457274.542640163
2968,은평구,골목,단란주점,서울특별시 은평구 불광동 281-52번지 ,서울특별시 은평구 통일로66길 11 (불광동),193868.070522297,456502.013118352
2969,은평구,샤델,단란주점,서울특별시 은평구 응암동 595-1 (지층) ,"서울특별시 은평구 응암로 169 (응암동,(지층))",192526.779016383,453878.304268116
2970,은평구,클라라노래바,룸살롱,서울특별시 은평구 응암동 599-37번지 지1층 ,"서울특별시 은평구 응암로11길 6-2, 지1층 (응암동)",192518.6654,454025.2234
2971,은평구,카네기라이브,단란주점,서울특별시 은평구 응암동 124-17번지 (지하1층) ,"서울특별시 은평구 응암로 247 (응암동,(지하1층))",192674.132684249,454664.166810326
2972,은평구,뮤직아지트 음악창고,단란주점,서울특별시 은평구 갈현동 392-3 (지하1층) ,"서울특별시 은평구 통일로 907, 지하1층 (갈현동)",192834.806757509,457960.214858791
